payment_id,order_id,payment_method,payment_date,amount
642,642,Bank Transfer,2024-06-20,926.19
643,643,Debit Card,2023-01-20,206.0
644,644,Debit Card,2022-07-02,1265.08
645,645,Mobile Money,2022-07-08,1947.31
646,646,PayPal,2022-12-14,304.69
647,647,PayPal,2024-08-17,467.36
648,648,PayPal,2024-09-08,36.49
649,649,Bank Transfer,2022-08-11,222.93
650,650,Credit Card,2023-09-26,1056.7
651,651,Mobile Money,2022-09-07,18.37
652,652,PayPal,2022-06-01,968.66
653,653,Credit Card,2023-01-17,834.32
654,654,Debit Card,2024-07-09,514.66
655,655,PayPal,2022-10-13,557.69
656,656,Credit Card,2023-05-22,441.17
657,657,PayPal,2024-08-11,2175.04
658,658,Credit Card,2024-07-20,51.17
659,659,Bank Transfer,2024-04-24,1942.67
660,660,PayPal,2023-01-21,1307.76
661,661,Debit Card,2024-08-18,72.47
662,662,Credit Card,2023-08-13,804.15
663,663,Credit Card,2022-07-22,1413.7
664,664,PayPal,2024-06-23,686.19
665,665,PayPal,2023-06-30,211.37
666,666,Mobile Money,2023-07-11,847.2
667,667,Credit Card,2022-06-16,1435.51
668,668,Credit Card,2022-12-07,394.92
669,669,Debit Card,2024-04-08,757.02
670,670,Debit Card,2022-11-29,148.55
671,671,Debit Card,2023-07-05,167.91
672,672,Debit Card,2023-02-20,500.53
673,673,PayPal,2023-12-24,2026.18
674,674,Mobile Money,2023-02-18,1369.29
675,675,Bank Transfer,2023-01-23,759.47
676,676,Debit Card,2024-05-11,800.95
677,677,Bank Transfer,2024-06-08,439.44
678,678,Credit Card,2023-10-22,481.31
679,679,Bank Transfer,2024-01-25,124.97
680,680,Debit Card,2023-12-10,190.64
681,681,Mobile Money,2023-05-25,450.01
682,682,Debit Card,2023-11-03,142.84
683,683,Bank Transfer,2024-06-24,2393.83
684,684,PayPal,2024-02-13,199.26
685,685,Bank Transfer,2023-03-21,754.04
686,686,Debit Card,2023-05-28,2649.57
687,687,Credit Card,2022-06-26,197.76
688,688,Bank Transfer,2023-06-22,67.75
689,689,Mobile Money,2023-11-10,1187.48
690,690,PayPal,2024-08-11,38.85
691,691,Bank Transfer,2023-04-14,546.74
692,692,Bank Transfer,2022-11-04,228.4
693,693,Credit Card,2024-04-17,577.79
694,694,Credit Card,2024-03-24,205.47
695,695,PayPal,2024-09-04,894.26
696,696,Mobile Money,2023-10-13,719.32
697,697,Credit Card,2023-06-18,864.8
698,698,Mobile Money,2024-08-07,1417.93
699,699,Credit Card,2024-06-28,1328.26
700,700,Debit Card,2022-11-18,166.54
701,701,Bank Transfer,2024-01-29,1628.91
702,702,PayPal,2023-10-02,999.08
703,703,Bank Transfer,2023-09-04,278.99
704,704,Mobile Money,2022-06-10,288.92
705,705,Debit Card,2024-02-01,789.39
706,706,Bank Transfer,2024-05-22,43.11
707,707,Debit Card,2023-06-02,103.04
708,708,Bank Transfer,2023-12-28,1523.5
709,709,Mobile Money,2024-09-09,910.36
710,710,Credit Card,2022-10-03,1985.53
711,711,Bank Transfer,2024-01-15,713.97
712,712,Credit Card,2022-12-22,382.24
713,713,Credit Card,2024-01-08,919.61
714,714,Bank Transfer,2023-10-18,472.32
715,715,Bank Transfer,2023-11-08,891.23
716,716,Mobile Money,2024-06-09,1537.52
717,717,Mobile Money,2022-09-26,214.63
718,718,PayPal,2022-07-11,129.86
719,719,Bank Transfer,2024-08-03,519.84
720,720,PayPal,2023-10-18,747.08
721,721,Debit Card,2023-12-09,836.3
722,722,Mobile Money,2023-05-05,246.21
723,723,Bank Transfer,2023-06-21,709.42
724,724,Bank Transfer,2022-12-05,2160.11
725,725,Credit Card,2022-12-02,412.07
726,726,PayPal,2022-06-18,61.42
727,727,Credit Card,2024-07-11,315.3
728,728,Bank Transfer,2023-08-14,1000.61
729,729,Debit Card,2022-09-23,31.02
730,730,Debit Card,2024-07-14,531.4
731,731,PayPal,2023-09-13,1488.4
732,732,Bank Transfer,2024-02-20,2418.26
733,733,Bank Transfer,2023-05-11,160.66
734,734,Bank Transfer,2023-08-15,221.49
735,735,Debit Card,2023-08-29,980.28
736,736,PayPal,2024-04-17,1347.37
737,737,Mobile Money,2022-08-20,962.6
738,738,Mobile Money,2024-07-16,217.69
739,739,PayPal,2023-12-24,742.79
740,740,Debit Card,2023-03-25,475.45
741,741,PayPal,2023-07-30,513.69
742,742,Mobile Money,2024-05-20,1120.56
743,743,Bank Transfer,2023-01-10,75.49
744,744,Credit Card,2023-07-25,249.69
745,745,Credit Card,2024-05-05,210.55
746,746,PayPal,2024-09-08,153.47
747,747,Credit Card,2023-08-12,1214.01
748,748,Debit Card,2024-06-08,238.62
749,749,Bank Transfer,2024-04-15,81.9
750,750,PayPal,2023-06-21,358.0
751,751,Credit Card,2023-07-09,2017.43
752,752,Debit Card,2023-06-29,880.88
753,753,Debit Card,2022-08-13,429.34
754,754,Debit Card,2024-06-27,1719.42
755,755,Bank Transfer,2023-07-14,926.07
756,756,Debit Card,2023-12-25,1597.56
757,757,Debit Card,2023-11-18,467.19
758,758,PayPal,2024-01-08,229.37
759,759,PayPal,2024-04-25,446.15
760,760,Mobile Money,2022-12-18,824.96
761,761,PayPal,2022-10-18,444.02
762,762,Mobile Money,2023-01-07,1749.25
763,763,Credit Card,2022-12-13,717.94
764,764,Credit Card,2022-09-15,59.23
765,765,Credit Card,2022-06-27,1035.23
766,766,Credit Card,2022-09-22,210.78
767,767,Bank Transfer,2022-10-20,406.76
768,768,Bank Transfer,2024-03-13,720.5
769,769,Debit Card,2024-04-27,167.98
770,770,Mobile Money,2023-05-19,490.35
771,771,Bank Transfer,2024-02-19,861.06
772,772,Debit Card,2022-07-25,1253.21
773,773,Mobile Money,2023-07-10,1592.24
774,774,Bank Transfer,2023-07-02,872.1
775,775,PayPal,2023-01-06,497.26
776,776,PayPal,2024-04-16,29.66
777,777,Debit Card,2023-01-27,326.44
778,778,Credit Card,2023-05-21,75.46
779,779,Credit Card,2022-07-19,1307.71
780,780,Bank Transfer,2024-06-25,120.94
781,781,Bank Transfer,2023-08-05,314.17
782,782,Credit Card,2023-06-05,996.75
783,783,Debit Card,2023-01-01,810.73
784,784,Bank Transfer,2022-08-13,1716.43
785,785,PayPal,2023-10-29,867.95
786,786,Debit Card,2022-08-16,880.58
787,787,Bank Transfer,2023-01-27,297.96
788,788,Bank Transfer,2023-10-23,492.59
789,789,Credit Card,2023-07-29,893.25
790,790,PayPal,2023-08-19,425.69
791,791,PayPal,2024-08-11,214.12
792,792,Credit Card,2024-06-19,74.45
793,793,PayPal,2023-07-09,210.63
794,794,Bank Transfer,2022-06-13,836.28
795,795,Credit Card,2023-10-22,721.98
796,796,Mobile Money,2022-09-20,100.48
797,797,Credit Card,2023-02-26,163.79
798,798,Credit Card,2023-04-19,1151.38
799,799,Debit Card,2022-10-29,434.26
800,800,Mobile Money,2023-06-20,554.39
801,801,Credit Card,2024-09-16,171.2
802,802,Credit Card,2024-04-04,451.32
803,803,PayPal,2023-12-31,535.07
804,804,Debit Card,2024-03-10,610.24
805,805,Mobile Money,2023-03-22,327.74
806,806,Credit Card,2022-11-03,41.88
807,807,Mobile Money,2023-10-26,1976.49
808,808,PayPal,2023-07-20,195.65
809,809,Bank Transfer,2023-02-25,327.29
810,810,Debit Card,2023-09-14,809.91
811,811,Credit Card,2023-02-11,321.04
812,812,Credit Card,2023-06-12,1709.12
813,813,PayPal,2023-11-26,228.71
814,814,Credit Card,2022-11-28,475.91
815,815,Debit Card,2022-07-08,1213.14
816,816,Debit Card,2024-06-04,2482.25
817,817,Mobile Money,2022-10-25,72.52
818,818,Credit Card,2022-12-28,1392.55
819,819,Debit Card,2022-12-13,1610.1
820,820,Bank Transfer,2023-08-27,2521.9
821,821,Credit Card,2023-03-08,1552.15
822,822,Mobile Money,2022-06-05,2616.04
823,823,PayPal,2023-08-24,338.21
824,824,PayPal,2024-06-03,118.89
825,825,PayPal,2024-01-15,1222.63
826,826,PayPal,2024-03-18,224.86
827,827,Debit Card,2022-12-22,99.67
828,828,Mobile Money,2022-06-29,381.71
829,829,Credit Card,2023-12-31,1647.03
830,830,Credit Card,2023-04-18,796.46
831,831,Debit Card,2023-04-17,537.56
832,832,Mobile Money,2024-05-07,2352.31
833,833,Credit Card,2023-05-05,1769.18
834,834,Mobile Money,2024-02-21,115.57
835,835,Bank Transfer,2024-08-17,650.84
836,836,Debit Card,2024-09-14,2085.75
837,837,PayPal,2024-07-25,465.17
838,838,Mobile Money,2023-08-19,1583.29
839,839,PayPal,2024-06-24,337.36
840,840,Bank Transfer,2022-12-17,1729.5
841,841,Mobile Money,2023-11-02,474.47
842,842,Mobile Money,2023-10-28,1145.13
843,843,Mobile Money,2023-04-13,2195.32
844,844,Mobile Money,2023-10-04,98.78
845,845,Mobile Money,2023-03-28,1355.63
846,846,Bank Transfer,2022-09-16,2007.32
847,847,Debit Card,2024-02-08,986.17
848,848,Credit Card,2023-04-03,2381.27
849,849,Debit Card,2023-07-23,1091.41
850,850,Bank Transfer,2023-10-20,1109.46
851,851,Credit Card,2024-01-11,185.39
852,852,Mobile Money,2024-07-04,336.31
853,853,Mobile Money,2023-07-27,147.2
854,854,Mobile Money,2023-08-27,1292.83
855,855,Debit Card,2023-04-06,1016.14
856,856,Debit Card,2023-08-01,1370.58
857,857,Debit Card,2023-04-05,1284.47
858,858,Mobile Money,2023-03-11,1140.09
859,859,Debit Card,2024-06-26,714.68
860,860,PayPal,2024-07-30,629.02
861,861,Credit Card,2024-02-14,50.44
862,862,Debit Card,2022-06-16,37.03
863,863,PayPal,2024-01-20,58.42
864,864,PayPal,2024-06-04,1588.55
865,865,PayPal,2023-04-20,1467.95
866,866,Debit Card,2023-04-11,333.79
867,867,Bank Transfer,2022-06-27,906.78
868,868,Credit Card,2022-07-10,218.22
869,869,PayPal,2023-02-14,137.75
870,870,Debit Card,2023-06-03,2295.32
871,871,PayPal,2024-03-29,799.09
872,872,Debit Card,2024-06-17,823.84
873,873,Credit Card,2023-03-04,131.27
874,874,Credit Card,2022-07-05,386.81
875,875,PayPal,2022-09-04,713.5
876,876,Bank Transfer,2022-09-07,438.2
877,877,Bank Transfer,2024-08-13,457.74
878,878,Bank Transfer,2024-02-08,137.66
879,879,Bank Transfer,2022-07-19,1451.65
880,880,Debit Card,2023-10-15,239.05
881,881,Bank Transfer,2023-02-21,333.43
882,882,Bank Transfer,2023-03-07,278.91
883,883,Mobile Money,2022-12-30,541.43
884,884,PayPal,2023-03-13,402.03
885,885,Bank Transfer,2024-01-18,944.61
886,886,Debit Card,2023-11-04,886.29
887,887,Bank Transfer,2022-10-22,1763.62
888,888,Credit Card,2023-04-11,638.51
889,889,Credit Card,2023-02-14,748.77
890,890,Mobile Money,2024-02-13,1565.15
891,891,Credit Card,2023-03-05,1505.56
892,892,Bank Transfer,2024-07-16,2145.54
893,893,Debit Card,2023-08-14,319.2
894,894,Bank Transfer,2023-12-02,1952.08
895,895,Mobile Money,2023-06-24,573.6
896,896,Debit Card,2023-12-14,859.04
897,897,Mobile Money,2023-07-23,541.84
898,898,Debit Card,2022-07-15,1564.01
899,899,Bank Transfer,2022-12-21,1531.88
900,900,Debit Card,2022-06-13,1273.06
901,901,Mobile Money,2024-07-17,168.46
902,902,Debit Card,2024-08-07,949.88
903,903,Debit Card,2022-09-03,516.11
904,904,Debit Card,2023-10-20,436.81
905,905,Debit Card,2024-06-24,1659.58
906,906,PayPal,2022-06-02,631.3
907,907,PayPal,2022-08-03,257.5
908,908,Mobile Money,2024-05-14,416.39
909,909,Bank Transfer,2022-10-20,160.7
910,910,Credit Card,2023-10-21,290.28
911,911,Credit Card,2022-08-22,949.7
912,912,Bank Transfer,2024-01-08,986.14
913,913,Debit Card,2024-06-21,449.79
914,914,Mobile Money,2023-04-17,446.27
915,915,PayPal,2024-07-08,1297.6
916,916,Bank Transfer,2023-05-15,1718.51
917,917,Bank Transfer,2022-10-07,1278.84
918,918,PayPal,2023-03-15,221.7
919,919,Mobile Money,2023-12-27,658.92
920,920,Credit Card,2023-02-28,637.28
921,921,Mobile Money,2022-09-02,812.26
922,922,Mobile Money,2024-04-11,1210.49
923,923,Bank Transfer,2023-10-03,326.62
924,924,Credit Card,2022-11-02,897.48
925,925,Credit Card,2024-07-14,2187.59
926,926,Credit Card,2023-06-11,157.87
927,927,Debit Card,2023-03-22,404.48
928,928,Credit Card,2023-07-07,266.76
929,929,Credit Card,2023-01-14,188.76
930,930,Bank Transfer,2024-02-16,1645.64
931,931,Debit Card,2024-09-04,6.14
932,932,Bank Transfer,2024-01-09,863.45
933,933,Debit Card,2023-11-24,264.04
934,934,Bank Transfer,2023-12-14,2567.19
935,935,PayPal,2024-07-17,1643.66
936,936,Mobile Money,2022-06-11,32.18
937,937,Credit Card,2023-05-10,682.69
938,938,Credit Card,2023-01-24,204.42
939,939,Bank Transfer,2023-07-25,148.75
940,940,Mobile Money,2022-10-10,983.53
941,941,Debit Card,2023-01-18,1984.77
942,942,PayPal,2023-06-08,373.63
943,943,Bank Transfer,2023-01-20,709.26
944,944,Bank Transfer,2024-06-28,2071.5
945,945,Bank Transfer,2022-12-30,369.86
946,946,Mobile Money,2023-10-31,1360.52
947,947,Credit Card,2022-10-02,574.58
948,948,Mobile Money,2024-05-18,340.01
949,949,PayPal,2022-12-10,430.57
950,950,Mobile Money,2022-06-11,1133.91
951,951,Mobile Money,2023-03-29,703.86
952,952,Mobile Money,2023-04-19,932.42
953,953,Credit Card,2024-02-03,502.93
954,954,Mobile Money,2023-03-06,37.13
955,955,Credit Card,2024-02-19,617.31
956,956,PayPal,2024-05-24,753.63
957,957,PayPal,2022-06-18,218.11
958,958,Mobile Money,2023-12-11,329.45
959,959,PayPal,2022-07-23,1351.45
960,960,Bank Transfer,2023-01-27,217.36
961,961,Credit Card,2024-05-13,332.4
962,962,PayPal,2023-02-16,1941.96
963,963,Credit Card,2023-05-22,2189.55
964,964,Bank Transfer,2022-10-21,877.13
965,965,PayPal,2024-01-29,802.38
966,966,Mobile Money,2022-09-06,273.52
967,967,Credit Card,2022-12-12,362.57
968,968,Debit Card,2024-02-09,417.99
969,969,Credit Card,2023-10-07,241.84
970,970,Mobile Money,2023-06-27,889.0
971,971,Debit Card,2023-12-12,329.28
972,972,Debit Card,2023-04-27,149.92
973,973,Mobile Money,2023-05-01,1502.12
974,974,Bank Transfer,2024-02-10,1153.04
975,975,Mobile Money,2024-08-01,1257.5
976,976,PayPal,2022-10-13,159.42
977,977,Bank Transfer,2023-10-24,1583.21
978,978,Bank Transfer,2023-04-28,559.8
979,979,Mobile Money,2023-09-12,399.56
980,980,PayPal,2024-06-18,907.86
981,981,Credit Card,2023-07-04,1321.67
982,982,PayPal,2023-06-18,1358.27
983,983,Mobile Money,2024-03-26,376.53
984,984,PayPal,2024-08-19,938.35
985,985,Debit Card,2024-04-23,246.49
986,986,Debit Card,2022-10-13,505.91
987,987,PayPal,2022-09-22,207.04
988,988,PayPal,2024-07-19,422.82
989,989,PayPal,2023-06-10,602.98
990,990,Debit Card,2022-11-12,1784.9
991,991,Mobile Money,2024-02-26,239.68
992,992,Debit Card,2024-07-25,325.57
993,993,Debit Card,2022-07-16,1497.8
994,994,PayPal,2023-01-05,1109.18
995,995,PayPal,2024-08-21,1450.95
996,996,PayPal,2024-08-01,469.73
997,997,Credit Card,2023-09-04,78.93
998,998,Debit Card,2022-10-04,268.05
999,999,Mobile Money,2023-10-13,592.21
1000,1000,PayPal,2023-08-30,1877.6
1001,1001,Credit Card,2024-03-29,395.14
1002,1002,Debit Card,2023-01-21,2399.49
1003,1003,Credit Card,2022-12-22,131.64
1004,1004,Bank Transfer,2023-12-16,556.07
1005,1005,Bank Transfer,2022-09-04,651.9
1006,1006,PayPal,2023-04-30,349.48
1007,1007,Bank Transfer,2022-06-16,228.78
1008,1008,Bank Transfer,2022-07-27,568.48
1009,1009,Bank Transfer,2022-10-04,2477.1
1010,1010,Debit Card,2024-02-13,87.94
1011,1011,Credit Card,2024-07-19,2551.94
1012,1012,Debit Card,2022-07-22,1855.84
1013,1013,Debit Card,2023-09-14,323.39
1014,1014,Debit Card,2023-06-28,439.06
1015,1015,Credit Card,2024-08-19,929.92
1016,1016,Mobile Money,2022-11-18,1381.25
1017,1017,Debit Card,2024-02-26,249.14
1018,1018,Mobile Money,2024-03-28,303.25
1019,1019,Bank Transfer,2024-05-09,1418.83
1020,1020,Bank Transfer,2023-03-22,878.95
1021,1021,Debit Card,2024-06-30,97.32
1022,1022,Mobile Money,2024-01-13,226.23
1023,1023,Mobile Money,2023-12-26,1161.02
1024,1024,Credit Card,2023-04-24,1879.33
1025,1025,PayPal,2024-09-09,244.79
1026,1026,Mobile Money,2023-03-04,457.08
1027,1027,Credit Card,2022-07-13,346.32
1028,1028,Debit Card,2023-05-26,1020.43
1029,1029,PayPal,2024-06-21,131.01
1030,1030,Credit Card,2023-11-01,657.57
1031,1031,Bank Transfer,2024-05-14,831.59
1032,1032,Debit Card,2022-08-22,396.55
1033,1033,Debit Card,2024-08-06,1356.86
1034,1034,Debit Card,2023-04-24,1952.0
1035,1035,Bank Transfer,2023-03-22,1240.27
1036,1036,PayPal,2022-07-26,213.43
1037,1037,Bank Transfer,2024-04-11,1018.46
1038,1038,Debit Card,2023-03-11,206.92
1039,1039,Mobile Money,2024-08-23,317.86
1040,1040,Mobile Money,2023-05-27,2027.65
1041,1041,Bank Transfer,2024-01-25,1975.9
1042,1042,Debit Card,2023-08-07,222.78
1043,1043,Mobile Money,2023-09-30,1879.61
1044,1044,Bank Transfer,2023-03-03,454.87
1045,1045,Credit Card,2024-06-04,775.97
1046,1046,PayPal,2022-06-12,178.13
1047,1047,Debit Card,2023-01-31,924.73
1048,1048,Debit Card,2023-04-16,675.76
1049,1049,Mobile Money,2024-02-14,245.88
1050,1050,PayPal,2023-02-15,857.66
1051,1051,Bank Transfer,2024-02-07,1745.25
1052,1052,Bank Transfer,2023-06-30,2169.8
1053,1053,PayPal,2023-04-01,930.88
1054,1054,Mobile Money,2024-07-18,124.0
1055,1055,Mobile Money,2022-07-03,436.55
1056,1056,PayPal,2023-06-10,138.63
1057,1057,Credit Card,2022-11-09,373.3
1058,1058,Mobile Money,2023-09-14,275.58
1059,1059,PayPal,2024-04-21,1001.57
1060,1060,Credit Card,2022-10-18,140.3
1061,1061,Mobile Money,2024-08-15,165.08
1062,1062,Credit Card,2023-10-11,1795.96
1063,1063,PayPal,2024-05-12,549.18
1064,1064,PayPal,2023-12-29,444.14
1065,1065,Mobile Money,2023-06-23,872.37
1066,1066,Mobile Money,2023-03-04,41.67
1067,1067,Credit Card,2022-12-21,145.56
1068,1068,Debit Card,2022-11-07,729.41
1069,1069,PayPal,2024-01-27,1893.46
1070,1070,PayPal,2024-07-31,1828.13
1071,1071,PayPal,2022-06-25,844.31
1072,1072,Bank Transfer,2023-01-15,690.0
1073,1073,Mobile Money,2023-08-31,161.83
1074,1074,PayPal,2023-12-28,1110.39
1075,1075,Credit Card,2022-07-03,424.79
1076,1076,Bank Transfer,2022-07-12,477.98
1077,1077,Mobile Money,2024-01-25,1570.42
1078,1078,Bank Transfer,2024-06-06,422.38
1079,1079,PayPal,2024-04-02,173.58
1080,1080,Bank Transfer,2022-11-22,2336.69
1081,1081,Mobile Money,2023-12-09,1340.86
1082,1082,Credit Card,2023-07-10,1289.19
1083,1083,Credit Card,2022-10-27,442.88
1084,1084,PayPal,2024-04-03,398.86
1085,1085,PayPal,2022-12-12,15.43
1086,1086,Bank Transfer,2023-05-14,97.52
1087,1087,Credit Card,2023-01-22,1473.19
1088,1088,Debit Card,2023-03-13,159.23
1089,1089,PayPal,2024-05-30,1669.05
1090,1090,Debit Card,2022-11-23,222.65
1091,1091,Debit Card,2023-10-27,582.2
1092,1092,Mobile Money,2023-02-18,904.5
1093,1093,PayPal,2024-03-16,116.49
1094,1094,Credit Card,2023-06-10,165.07
1095,1095,Bank Transfer,2024-07-27,1307.33
1096,1096,Debit Card,2023-07-02,146.59
1097,1097,Debit Card,2024-07-28,30.52
1098,1098,PayPal,2024-06-10,525.87
1099,1099,Bank Transfer,2023-11-24,1588.18
1100,1100,Mobile Money,2024-07-24,857.08
1101,1101,Mobile Money,2024-03-09,1220.99
1102,1102,PayPal,2023-02-14,152.68
1103,1103,Mobile Money,2024-04-27,1657.13
1104,1104,PayPal,2024-05-13,280.13
1105,1105,PayPal,2022-07-29,386.86
1106,1106,PayPal,2023-01-19,1093.14
1107,1107,Credit Card,2022-10-14,1280.54
1108,1108,PayPal,2023-01-30,44.01
1109,1109,Bank Transfer,2023-10-25,1383.5
1110,1110,PayPal,2023-12-12,478.07
1111,1111,Mobile Money,2023-08-02,712.91
1112,1112,Mobile Money,2024-05-27,49.39
1113,1113,PayPal,2024-05-27,1411.91
1114,1114,Mobile Money,2023-11-08,134.47
1115,1115,PayPal,2024-03-04,239.52
1116,1116,Bank Transfer,2023-05-30,458.93
1117,1117,Bank Transfer,2023-09-03,1211.08
1118,1118,Mobile Money,2023-11-14,1954.02
1119,1119,Bank Transfer,2023-01-09,44.86
1120,1120,Credit Card,2022-11-27,2500.17
1121,1121,Mobile Money,2023-03-03,799.28
1122,1122,Bank Transfer,2023-01-29,1206.03
1123,1123,Bank Transfer,2022-07-21,434.2
1124,1124,Debit Card,2022-07-31,1089.35
1125,1125,Credit Card,2023-01-16,136.13
1126,1126,Bank Transfer,2023-12-10,2018.66
1127,1127,Mobile Money,2023-07-23,62.52
1128,1128,Bank Transfer,2024-05-07,1481.07
1129,1129,Bank Transfer,2024-01-15,682.78
1130,1130,Mobile Money,2022-12-04,436.52
1131,1131,Credit Card,2023-03-19,526.78
1132,1132,Mobile Money,2024-01-22,1493.15
1133,1133,Mobile Money,2024-01-24,767.02
1134,1134,Credit Card,2022-12-13,1021.63
1135,1135,PayPal,2024-02-07,707.39
1136,1136,Credit Card,2023-02-16,33.42
1137,1137,PayPal,2022-12-03,907.71
1138,1138,Debit Card,2024-03-21,20.55
1139,1139,Mobile Money,2022-09-29,2087.07
1140,1140,Debit Card,2023-04-03,876.52
1141,1141,Debit Card,2023-02-26,511.4
1142,1142,Mobile Money,2024-07-21,122.88
1143,1143,Debit Card,2024-01-03,2327.9
1144,1144,Debit Card,2022-06-15,498.48
1145,1145,Credit Card,2023-12-26,1124.99
1146,1146,Credit Card,2023-08-21,374.21
1147,1147,Debit Card,2022-11-04,2270.41
1148,1148,Credit Card,2023-10-29,2309.3
1149,1149,Credit Card,2023-11-19,1021.97
1150,1150,Debit Card,2024-05-08,718.31
1151,1151,Bank Transfer,2023-03-26,709.15
1152,1152,Credit Card,2022-06-06,133.05
1153,1153,Debit Card,2023-12-26,1173.65
1154,1154,Debit Card,2023-07-27,1715.03
1155,1155,Credit Card,2023-10-10,1968.91
1156,1156,Mobile Money,2024-07-04,671.84
1157,1157,Mobile Money,2024-03-30,951.85
1158,1158,PayPal,2024-03-28,157.56
1159,1159,Bank Transfer,2022-12-01,887.6
1160,1160,PayPal,2024-07-05,1017.35
1161,1161,Debit Card,2022-09-14,102.37
1162,1162,PayPal,2023-09-10,546.25
1163,1163,Mobile Money,2023-01-20,287.59
1164,1164,Credit Card,2024-08-31,1107.94
1165,1165,Bank Transfer,2022-12-31,2024.22
1166,1166,Debit Card,2022-07-14,1026.67
1167,1167,Bank Transfer,2024-08-08,931.85
1168,1168,PayPal,2023-11-07,228.0
1169,1169,Bank Transfer,2023-08-29,205.27
1170,1170,Bank Transfer,2024-07-23,267.52
1171,1171,Bank Transfer,2024-05-25,947.38
1172,1172,Mobile Money,2023-08-10,1079.78
1173,1173,PayPal,2024-01-05,502.78
1174,1174,PayPal,2022-10-06,468.15
1175,1175,Debit Card,2024-03-24,309.41
1176,1176,Credit Card,2023-02-16,2439.09
1177,1177,Debit Card,2024-03-21,102.03
1178,1178,Bank Transfer,2024-08-03,698.24
1179,1179,Bank Transfer,2023-11-20,1508.96
1180,1180,PayPal,2023-11-28,447.06
1181,1181,Credit Card,2023-05-20,178.9
1182,1182,Credit Card,2024-07-03,1133.78
1183,1183,PayPal,2024-09-15,2545.89
1184,1184,PayPal,2023-10-29,163.04
1185,1185,Credit Card,2024-02-12,2175.45
1186,1186,Bank Transfer,2023-08-01,204.43
1187,1187,PayPal,2023-01-16,302.67
1188,1188,Bank Transfer,2022-10-25,1173.41
1189,1189,Mobile Money,2023-01-01,456.53
1190,1190,Mobile Money,2022-07-05,181.76
1191,1191,Debit Card,2023-09-01,764.92
1192,1192,PayPal,2023-08-10,680.65
1193,1193,Bank Transfer,2024-05-23,202.77
